Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin
0.002714365;8.753;2.459;75.270
0.001670379;8.207;1.163;48.414
0.001252784;10.225;1.163;92.429
0.001252784;29.961;13.564;75.270
0.002087973;10.225;1.163;46.269
0.0009743877;3.910;16.343;86.958
0.007725507;13.354;7.286;79.914
0.0009743877;49.784;18.871;76.629
0.001043987;3.394;39.344;87.172
0.001391983;59.901;21.151;97.048
0.001461582;4.008;21.151;97.048
0.001948775;3.910;14.272;87.172
0.001043987;3.394;1.079;87.172
0.0004175947;9.485;47.434;69.453
6.959911E-05;2.332;8.900;92.790
0.001879176;3.394;39.344;87.172
0.0008351895;18.614;29.146;85.141
0.0007655903;9.106;69.210;82.374
0.002227171;71.049;16.097;85.141
0.001670379;3.910;16.343;86.958
0.001391983;3.394;39.344;87.172
0.001670379;8.207;1.163;97.900
0.0007655903;3.910;39.761;69.232
0.001531181;2.487;11.037;68.996
0.005011133;6.879;2.374;40.453
0.001809577;17.008;2.459;94.188
0.002783964;6.656;62.050;97.048
0.001113586;13.354;9.047;56.224
0.002366369;2.487;9.737;85.242
0.002714365;10.225;16.097;83.057
0.0007655903;3.448;35.091;37.570
0.001322383;6.879;3.839;58.460
0.0008351895;19.889;1.163;97.900
0.001322383;3.910;9.737;40.897
0.004941534;18.614;14.013;82.374
0.0006263921;3.394;11.331;94.564
0.001391983;53.069;3.839;47.074
0.002157572;94.791;16.097;68.996
0.001183185;3.448;2.524;90.049
0.002923162;10.225;1.163;92.429
0.002157572;6.319;9.047;95.763
0.002992761;16.630;9.737;89.363
0.00375835;33.754;5.350;95.763
0.001252784;3.910;8.011;40.949
0.001252784;3.910;39.761;68.187
0.001739978;6.319;5.011;13.852
0.001113586;4.059;6.899;88.551
0.003967148;18.614;11.331;64.128
0.0001391982;49.784;18.871;76.629
0.001183185;3.448;45.940;97.962
0.001809577;5.383;9.737;58.852
0.005637525;8.216;16.097;69.453
0.0004871938;3.910;20.724;68.493
Best fitness score = 0.01259746
Fitness sum =  2873.6

Generasi 4
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin
0.004605311;9.485;6.210;75.270
0.001223286;37.366;9.737;88.551
0.0009354543;16.630;2.459;28.939
0.002446572;4.739;9.737;71.729
0.000215874;32.297;7.510;45.747
0.00107937;2.332;21.151;69.453
0.002734404;10.225;8.900;62.866
0.001439161;13.354;3.839;68.493
0.004029647;10.225;5.485;75.270
0.0008634962;3.910;23.522;71.729
0.001367202;6.319;16.343;46.867
0.0007915382;10.225;39.344;83.057
0.004677268;6.879;7.286;85.141
0.001223286;3.910;36.776;85.033
0.005972512;19.920;9.047;83.057
0.001151328;4.739;8.011;62.033
0.005109016;16.612;14.013;97.307
0.0007915382;36.395;9.737;85.242
0.00568468;20.799;9.737;71.542
0.001583076;4.739;9.737;71.729
0.001295244;4.739;16.097;66.472
0.001583076;4.739;16.343;89.000
0.003813773;4.739;9.737;86.958
0.004317479;6.159;1.163;20.981
0.001223286;4.739;9.047;87.172
0.0005037061;4.074;10.188;75.270
0.0004317481;3.448;2.280;50.827
0.0008634962;3.910;21.838;81.520
0.005468806;17.623;7.525;97.048
0.003453983;1.475;3.839;83.057
0.0005037061;19.952;39.344;85.242
0.00251853;3.394;6.729;97.307
0.001439161;8.207;2.459;97.048
0.001583076;2.487;9.737;25.316
0.002878319;13.354;3.839;68.493
0.0005037061;3.394;1.079;43.342
0.004461395;6.319;16.343;46.867
0.001583076;15.445;9.737;41.480
0.002230698;4.739;44.135;62.033
0.0006476222;11.844;8.263;99.640
0.001439161;3.394;5.350;68.937
0.004389436;6.159;7.379;75.910
0.003597899;2.487;6.526;11.616
0.00251853;66.991;6.899;83.057
0.001870908;2.487;1.602;67.579
0.0006476222;76.895;21.151;83.344
0.0008634962;95.925;1.163;92.922
0.001223286;6.319;8.550;99.640
0.003238109;4.147;9.047;92.191
0.004029647;33.027;18.200;92.429
0.003094194;13.354;16.520;83.057
0.0005756642;13.551;14.013;87.172
0.0007915382;13.354;92.177;97.048
0.001942866;4.739;31.422;89.000
0.0002878321;59.490;21.151;92.790
0.002374614;95.574;6.526;71.729
0.00107937;3.910;24.509;85.242
0.002086782;13.573;8.900;89.049
0.000143916;3.394;7.063;68.493
0.001439161;3.448;39.344;90.049
0.001942866;4.739;9.737;24.278
0.001439161;16.612;52.490;97.307
0.002878319;7.237;21.100;41.658
0.002806362;8.753;2.459;71.078
0.001007412;3.910;6.210;22.521
0.004749226;7.250;6.526;86.834
0.002014824;17.008;5.485;87.172
0.001583076;70.905;24.188;82.374
0.001942866;75.210;5.350;65.510
0.00215874;6.319;11.198;71.078
0.0008634962;10.225;21.730;86.958
0.001439161;4.739;54.321;87.172
0.002590488;4.147;29.146;87.172
0.0009354543;3.394;39.761;92.429
0.004605311;19.304;6.210;64.235
0.001367202;2.487;5.350;99.622
0.0006476222;4.008;15.599;57.677
0.002230698;5.187;7.525;92.790
0.001870908;49.784;39.761;86.958
0.001942866;4.739;21.100;95.763
0.00251853;14.825;3.839;73.966
0.001439161;4.739;92.542;62.033
0.002014824;2.487;3.839;25.508
0.003813773;98.824;10.504;83.057
0.002086782;18.614;5.619;69.232
0.0009354543;4.739;8.011;62.033
0.003741815;5.383;18.871;90.779
0.002014824;17.008;5.485;68.368
0.00107937;3.910;14.013;43.639
0.001151328;3.448;21.151;40.565
0.00107937;85.820;16.632;85.141
0.0006476222;4.147;21.151;66.993
0.0008634962;14.607;1.031;97.900
0.001295244;16.630;14.321;79.914
0.00107937;4.739;9.047;8.677
0.002014824;8.753;16.343;68.996
0.004317479;8.450;3.839;87.172
0.001151328;6.159;29.146;70.867
0.00107937;3.910;7.557;85.141
0.0005037061;6.319;3.203;76.280
0.0008634962;4.739;9.047;58.620
0.000215874;4.147;21.151;64.128
0.0007915382;4.739;2.459;14.940
0.001511118;4.739;16.343;89.000
0.0002878321;3.394;5.347;89.363
0.006188387;16.069;11.331;96.398
0.0009354543;12.631;9.737;40.355
0.005612722;16.612;14.013;97.307
0.005540764;8.216;29.146;82.196
0.004101605;4.739;6.210;97.900
0.0008634962;38.253;2.359;66.019
0.0003597901;8.207;1.163;82.374
0.003813773;18.614;14.272;69.232
0.0009354543;17.008;5.485;87.172
0.001942866;7.237;16.139;94.188
0.00604447;10.225;4.345;75.270
0.001655034;3.448;9.047;41.885
0.00215874;8.216;1.163;40.949
0.001151328;3.910;76.376;97.866
0.004317479;13.354;3.839;68.493
0.002950278;66.004;8.011;83.477
0.001151328;3.910;21.838;71.729
0.001223286;8.216;8.011;18.595
0.001295244;3.394;3.203;82.374
0.01280855;8.207;35.472;82.374
0.001151328;4.739;63.972;97.900
0.001007412;5.383;7.877;83.057
0.002446572;4.739;5.347;33.020
0.004317479;12.631;3.839;86.958
0.0004317481;4.739;1.031;85.480
0.00215874;13.176;3.839;97.900
0.0004317481;10.225;39.344;83.057
0.00107937;3.394;9.737;97.048
0.0005756642;6.319;43.875;46.867
0.001583076;21.185;49.148;86.958
0.0007195802;11.844;16.097;71.118
0.0007195802;3.448;21.100;54.628
0.0008634962;6.159;1.163;43.458
0.004605311;20.799;12.733;97.048
0.0004317481;13.354;5.347;83.057
0.00107937;3.448;9.859;31.407
0.002590488;3.448;2.280;81.548
0.003525941;21.185;9.781;86.958
0.0003597901;3.910;18.974;75.270
0.00179895;2.408;1.031;71.729
0.000215874;16.630;14.013;28.493
0.0007195802;16.712;14.013;97.307
0.002734404;18.614;11.331;38.890
7.195801E-05;8.216;1.031;27.702
0.0049651;4.739;9.047;87.172
0.0009354543;3.394;1.079;41.181
0.0005756642;6.319;16.343;46.867
0.00179895;3.394;18.389;89.018
0.002662446;3.448;9.047;41.885
0.001583076;4.008;9.737;86.958
0.003310067;4.739;8.011;62.033
0.008706927;9.485;19.649;75.270
0.00107937;3.394;3.203;26.951
0.0004317481;38.276;1.163;92.429
0.0009354543;4.739;80.211;83.057
0.001511118;3.394;5.347;89.363
0.001942866;13.354;5.347;53.740
0.003022236;5.929;3.839;62.033
0.001007412;3.448;1.163;44.967
0.002014824;3.910;2.374;3.894
0.0006476222;14.607;9.047;39.179
0.000215874;4.739;5.347;74.958
0.001151328;3.910;9.737;71.729
0.0007915382;4.739;11.198;94.440
0.0007195802;4.074;19.770;80.436
0.0004317481;4.739;59.488;71.729
0.002230698;4.739;16.097;89.718
0.001511118;3.910;9.737;71.729
0.0003597901;4.147;9.047;92.191
0.0008634962;3.910;6.210;80.225
0.001223286;3.910;4.187;71.729
0.00107937;5.383;18.871;64.235
0.0005037061;8.753;12.421;43.369
0.00107937;94.791;2.969;95.763
0.001007412;3.910;6.210;73.745
0.0008634962;3.699;39.761;92.429
0.004029647;8.207;5.485;88.732
0.0008634962;22.222;30.133;71.729
0.001223286;3.394;18.200;92.429
0.002590488;67.122;3.526;83.344
0.002302656;13.354;6.210;97.962
0.002950278;13.354;7.525;97.048
0.001367202;4.739;8.011;62.033
0.001007412;3.448;25.918;86.958
0.0008634962;2.442;9.737;88.551
0.00107937;14.607;9.859;40.355
0.001942866;6.159;7.379;75.910
0.0004317481;21.364;1.163;82.604
0.002374614;4.147;21.151;56.679
0.00179895;3.394;21.100;87.172
0.001223286;10.225;71.785;86.958
0.001007412;3.394;4.292;68.493
0.001151328;19.304;6.210;64.235
0.002878319;12.631;3.839;86.958
0.002590488;10.225;3.542;86.958
0.002878319;13.354;3.839;68.493
0.002302656;59.168;6.210;97.962
0.00647622;7.250;6.526;86.834
0.0002878321;3.448;11.331;87.172
0.0005756642;3.291;16.097;92.828
0.002230698;18.614;11.331;86.002
0.002806362;16.630;5.350;57.983
0.005828596;13.354;5.347;83.057
0.000143916;60.312;6.210;58.852
0.001295244;8.216;1.031;27.702
0.003238109;10.225;8.900;84.619
0.0004317481;14.607;1.031;97.900
0.0008634962;50.645;2.280;81.548
0.00107937;3.910;17.152;42.980
0.0003597901;3.394;18.389;64.235
0.00215874;8.216;1.163;79.914
0.001511118;21.273;4.164;75.270
0.000143916;4.008;17.777;97.048
0.001583076;16.612;14.013;97.307
0.0008634962;88.088;16.097;95.763
0.0008634962;3.910;2.374;85.242
0.004317479;10.225;3.839;78.455
0.001007412;23.629;9.047;41.885
0.001439161;12.631;14.272;62.033
0.00107937;3.910;24.716;86.958
0.002950278;4.739;24.608;97.048
0.001151328;3.910;9.737;92.769
0.003525941;4.739;9.737;86.958
0.0002878321;2.408;45.940;95.763
0.001439161;64.479;3.839;73.966
0.002230698;6.159;1.163;65.142
0.0002878321;2.487;3.839;71.729
0.002878319;3.448;1.163;44.967
0.001007412;3.910;23.305;83.057
0.00179895;4.739;8.011;62.033
0.001511118;3.448;62.224;95.763
0.004533352;1.483;5.350;95.763
0.0004317481;3.448;2.280;81.548
0.002014824;15.881;9.737;97.048
0.001439161;25.657;3.839;97.900
0.002014824;70.666;5.485;75.270
0.0004317481;64.479;1.112;73.966
0.001295244;10.826;1.163;63.832
0.001223286;4.739;5.354;70.475
0.001583076;16.630;14.321;79.914
0.002878319;14.607;9.737;98.042
0.001655034;1.145;11.198;71.078
0.0006476222;18.614;11.331;96.398
0.002806362;17.254;16.632;85.141
0.001151328;4.739;9.047;30.031
0.0007915382;6.319;7.051;86.958
0.0005037061;3.910;6.210;35.855
0.000215874;3.910;9.737;70.176
0.0009354543;58.281;2.459;97.048
0.002662446;8.216;29.146;82.196
0.001367202;4.739;11.198;94.440
0.001942866;93.848;5.347;83.057
0.0004317481;73.965;16.343;46.867
0.000215874;6.159;8.910;78.455
0.004245521;85.820;11.746;78.455
0.00251853;4.739;15.852;55.438
0.002014824;19.889;19.866;97.048
0.0004317481;3.448;12.014;87.172
0.001870908;6.159;14.272;97.962
0.0006476222;80.541;1.163;57.875
0.002230698;10.650;15.703;76.629
0.0005756642;7.624;44.102;85.242
0.001655034;3.448;33.837;87.172
0.001942866;5.383;3.839;83.057
0.000143916;3.910;14.272;89.912
0.0002878321;9.106;39.344;89.363
0.00215874;8.216;1.163;79.914
0.0004317481;3.829;1.031;84.116
0.0003597901;4.147;9.047;92.191
0.000143916;3.394;27.898;89.363
0.001439161;2.487;6.526;86.958
0.01165722;12.631;10.655;97.900
0.002302656;12.631;3.839;86.958
0.004317479;10.225;3.839;78.455
0.003238109;3.383;14.013;82.374
0.000143916;3.448;1.163;87.909
0.001295244;4.147;21.151;64.128
0.002086782;4.739;9.737;86.958
0.00179895;3.394;5.350;70.287
0.006260345;4.739;38.202;95.763
0.001151328;4.739;9.737;71.729
0.003382025;7.250;6.526;86.834
0.001870908;29.741;2.459;40.355
0.002302656;4.739;11.252;71.729
0.000143916;8.216;14.272;76.280
0.001367202;27.885;11.846;85.242
0.00215874;2.487;8.900;75.270
0.0008634962;3.910;9.781;95.763
0.0004317481;2.487;1.163;93.444
0.000215874;13.354;2.459;40.355
0.001942866;5.383;31.467;89.256
0.0007195802;4.739;8.011;62.033
0.002662446;23.177;7.286;89.363
0.006836012;20.799;9.737;97.048
0.0008634962;4.147;17.392;87.172
0.0004317481;25.217;1.031;40.355
0.0003597901;14.607;9.047;39.179
0.003166151;72.167;6.210;95.763
0.000215874;18.614;11.331;64.128
0.005612722;7.807;6.210;95.763
0.001367202;36.254;6.210;97.900
0.002014824;2.540;29.146;95.750
7.195801E-05;17.008;21.100;49.591
0.00179895;4.739;8.011;62.033
0.005756638;6.656;6.210;71.729
0.00251853;8.216;8.011;36.283
0.001942866;4.739;9.737;13.193
0.004821184;9.485;6.210;81.040
0.006548178;5.383;3.839;83.057
0.004317479;8.207;5.485;95.544
0.003813773;3.291;16.097;33.557
0.000215874;19.304;21.100;58.492
0.00251853;2.487;8.900;75.270
0.001295244;13.354;1.163;89.367
0.003525941;21.185;9.781;86.958
0.0007915382;2.414;3.839;75.270
0.00647622;6.159;7.379;75.910
0.001151328;3.394;16.097;40.453
0.003885731;88.268;5.350;75.270
0.001295244;3.910;21.151;58.257
0.001942866;67.010;21.151;86.958
0.0003597901;3.394;9.781;86.958
0.00215874;5.383;8.744;70.904
0.000215874;3.394;5.347;89.363
0.000215874;21.185;9.781;89.817
0.003094194;4.739;2.459;86.088
0.002806362;4.739;21.100;70.475
0.000143916;27.720;6.210;38.888
0.002590488;6.398;1.079;67.260
0.003669857;3.394;7.063;68.493
0.0007915382;3.910;1.602;45.257
0.00107937;6.159;29.146;86.235
0.0007915382;6.319;16.343;33.896
0.000143916;17.008;21.100;57.494
0.00179895;16.630;14.321;79.914
0.001511118;7.643;16.097;86.958
0.0008634962;8.753;12.421;97.900
0.0005037061;3.448;11.331;87.172
0.00251853;89.336;3.839;47.074
0.001295244;3.910;14.272;87.172
0.002590488;8.216;6.210;91.081
0.006188387;11.844;14.013;95.763
0.003597899;20.799;9.737;97.048
0.001151328;5.383;18.871;64.235
0.0004317481;3.448;11.331;87.172
0.0008634962;4.739;9.047;60.748
0.001583076;13.354;48.954;83.057
0.0008634962;68.417;5.347;83.057
0.001007412;4.739;8.011;62.033
0.001655034;6.656;6.210;71.729
0.0003597901;3.448;2.280;81.548
0.001223286;4.008;15.599;61.944
0.000143916;4.739;8.011;62.033
0.003022236;10.225;5.485;75.270
0.001511118;4.296;20.729;75.270
0.003238109;8.185;9.047;89.125
0.00604447;8.216;5.485;55.308
0.001655034;4.739;9.047;30.031
0.001151328;8.450;3.839;87.172
0.0007915382;4.008;29.146;71.966
0.004605311;18.614;16.097;68.493
0.002374614;64.479;6.462;73.966
0.001870908;12.631;2.459;83.057
0.001295244;8.216;1.163;79.914
0.0005756642;14.607;30.998;83.057
0.002014824;22.834;9.737;97.048
0.0004317481;6.159;1.163;78.455
0.004029647;5.929;3.839;62.033
0.002302656;14.607;6.210;64.235
0.006764053;9.485;5.485;81.592
0.002446572;45.579;8.744;46.269
0.0003597901;3.291;16.097;92.828
0.003310067;9.106;5.903;72.747
0.001439161;17.008;1.802;57.494
0.0004317481;3.394;5.347;89.363
0.0005037061;6.319;47.434;89.000
0.001511118;3.394;5.347;89.363
0.001439161;3.910;9.737;45.929
0.008059302;10.225;5.485;75.270
0.008347136;10.225;9.047;86.958
0.003669857;14.607;3.747;26.955
0.0007915382;8.216;16.097;95.148
0.002302656;59.965;6.210;58.852
0.001726992;4.739;1.031;85.480
0.000143916;24.435;14.272;40.809
0.0005037061;12.631;8.139;86.958
0.002446572;4.739;2.459;86.958
0.000143916;4.739;8.011;62.033
0.0009354543;4.008;17.777;44.334
0.001583076;2.487;3.839;71.729
0.0009354543;3.394;9.781;44.667
0.002878319;8.216;3.839;55.859
0.001007412;7.237;21.100;71.729
0.0006476222;78.691;9.737;97.048
0.0005756642;8.207;37.484;97.900
0.001726992;8.207;1.163;98.807
0.007051887;13.060;9.737;97.048
0.01360009;8.753;12.421;83.785
0.002302656;4.739;21.100;95.763
0.000215874;6.319;9.737;29.152
0.004317479;10.225;3.839;78.455
0.004245521;4.739;15.852;83.057
0.004029647;17.008;5.485;87.172
0.0004317481;8.216;43.258;80.225
0.003310067;35.925;9.047;86.958
0.0003597901;3.910;21.151;85.162
0.001583076;4.147;29.146;87.172
0.00215874;69.909;9.859;89.000
0.007483636;13.354;6.210;97.962
0.0007915382;21.185;9.781;86.958
0.00107937;3.910;10.166;87.172
0.001151328;3.910;1.602;86.958
0.006188387;10.225;9.047;94.514
0.001007412;3.853;35.013;89.735
0.001223286;3.394;42.169;97.048
0.0007195802;6.319;65.598;99.640
0.0115133;62.094;15.852;83.057
0.002446572;6.414;17.777;96.209
0.002374614;88.088;8.744;71.381
0.0004317481;2.811;14.272;89.000
0.002302656;6.486;7.510;45.747
0.0004317481;14.607;1.031;83.057
0.00604447;8.216;5.485;80.225
0.002014824;17.008;5.485;87.172
0.001655034;3.448;39.344;73.843
0.0004317481;13.354;22.162;42.902
0.001942866;16.630;5.350;86.958
0.0008634962;3.394;16.097;49.872
0.003957689;10.225;3.839;78.455
0.002446572;4.739;8.011;62.033
0.00179895;3.394;7.063;68.493
0.003238109;32.297;7.510;45.747
0.005180974;13.354;7.525;85.957
0.001583076;3.394;64.627;92.429
0.0003597901;3.394;24.873;92.429
0.001870908;33.754;29.146;89.363
0.005109016;18.614;14.013;67.665
0.001726992;10.696;1.163;78.455
0.003597899;93.788;16.343;95.763
0.0003597901;23.005;29.146;71.966
0.001367202;8.216;16.097;89.599
0.004101605;13.209;8.744;70.904
0.001583076;1.921;5.350;95.763
0.00107937;3.448;14.013;97.048
0.0004317481;10.826;1.163;97.962
0.002086782;4.739;16.343;89.000
0.001295244;3.448;1.163;44.967
0.0005037061;3.910;14.272;85.242
0.002374614;98.824;6.526;50.806
0.002302656;78.609;6.210;91.081
0.000215874;3.448;8.011;67.260
0.001151328;4.739;9.047;95.054
0.00251853;27.852;6.899;83.057
0.001007412;3.910;9.737;75.270
0.00215874;3.448;14.272;86.958
0.0006476222;4.739;71.371;71.729
0.0004317481;3.394;83.967;97.307
0.0007195802;16.630;3.839;75.270
0.001726992;8.753;3.203;86.958
0.0009354543;82.440;2.459;95.763
0.001942866;45.537;5.350;86.958
0.0005756642;4.739;5.347;86.958
0.0006476222;3.910;1.602;86.958
0.002014824;4.739;9.737;71.729
0.001439161;64.479;3.839;73.966
0.0005756642;33.754;29.146;89.363
0.000143916;3.910;21.838;71.729
0.001870908;13.354;2.459;40.355
0.006836012;8.216;50.265;82.196
0.001726992;6.159;1.163;78.455
0.0008634962;4.074;4.164;75.270
0.001870908;5.082;9.737;48.414
0.003022236;6.159;1.163;78.455
7.195801E-05;6.319;16.097;86.958
0.0007195802;16.612;28.933;97.307
0.00251853;14.607;6.821;97.900
0.0002878321;3.910;9.737;71.729
0.005396848;8.450;3.839;87.172
0.000143916;3.910;6.210;53.697
0.0007195802;3.394;15.449;67.260
0.0007915382;3.910;21.838;71.729
0.0004317481;28.808;1.163;57.875
0.001439161;4.147;21.151;64.128
0.00251853;7.237;9.737;88.551
0.001583076;9.485;6.210;75.270
0.001151328;3.291;16.097;92.828
0.001655034;3.394;9.781;86.958
0.0005037061;2.332;21.151;52.446
0.001151328;3.910;21.151;95.763
0.0002878321;4.008;14.272;85.700
0.0009354543;16.630;2.459;63.718
0.002446572;9.485;5.485;81.592
0.003238109;16.630;5.350;86.958
0.004605311;79.043;6.210;64.235
0.001151328;3.834;8.011;82.374
0.00179895;16.612;15.184;97.307
0.0007195802;8.216;25.976;86.958
0.002014824;2.408;57.856;55.921
Best fitness score = 0.01360009
Fitness sum =  2779.398

Generasi 5
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin
0.0009266612;3.910;9.737;83.057
0.0006619008;16.630;33.837;75.270
0.0002647603;72.167;14.272;54.334
0.004169973;6.656;6.210;85.033
0.003574262;3.394;11.198;87.172
0.001323802;59.168;1.802;92.429
0.003044742;42.021;9.047;60.748
0.0002647603;4.147;5.485;92.191
0.001787132;4.739;7.877;87.172
0.001456182;11.689;4.345;73.966
0.0002647603;3.394;6.210;65.510
0.001787132;4.739;10.504;94.321
0.002647602;32.014;3.839;85.480
0.002449032;4.739;7.877;79.265
0.001588562;3.448;54.321;12.953
0.0001985702;3.699;5.485;82.374
0.003044742;20.799;9.047;40.949
0.0003309504;3.291;29.146;55.859
0.001522372;3.910;15.599;70.867
0.002184272;4.739;25.976;82.196
0.004169973;6.319;8.260;97.900
0.0001985702;3.448;2.459;19.698
0.001059041;4.739;5.350;78.295
0.004765683;13.354;14.272;62.156
0.003574262;16.612;5.350;53.740
0.001125232;3.910;14.013;37.598
0.004368543;10.225;6.462;87.611
0.002647602;8.753;6.526;97.048
0.002118082;71.001;6.462;36.283
0.0009266612;3.910;9.737;54.669
0.003905213;4.739;8.011;97.307
0.0003309504;3.394;7.510;82.196
0.0005295206;3.448;8.900;62.529
0.002118082;50.470;6.210;90.779
0.003971403;8.753;6.526;97.048
0.0003309504;17.008;68.235;78.455
0.005295203;13.354;3.839;75.270
0.001522372;3.291;29.146;35.836
0.001853322;3.394;9.737;92.828
0.0001985702;7.311;21.100;30.031
0.0002647603;3.910;39.066;75.270
0.001059041;3.448;9.737;83.057
0.002118082;6.159;9.781;86.958
0.0001323802;3.448;5.485;97.048
0.0009928513;12.871;5.485;44.967
0.007148532;6.486;7.063;67.260
0.001456182;6.159;25.137;83.057
0.0008604711;50.172;14.272;97.307
0.002647602;4.739;76.076;97.048
0.005295203;13.354;3.839;86.958
0.008339958;19.889;17.351;97.048
0.001720942;3.394;35.465;87.172
0.0007280909;3.910;9.737;40.355
0.002449032;10.225;9.781;95.763
0.0009928513;4.739;21.151;40.565
0.0002647603;3.910;14.272;97.900
0.0006619008;3.910;22.020;78.455
0.0006619008;3.448;21.151;33.020
0.0001985702;4.739;1.163;62.033
0.003110932;1.921;5.350;86.958
0.004765683;7.643;3.542;94.433
0.001125232;8.753;6.526;97.048
0.002912362;4.739;15.852;97.048
0.003574262;14.607;5.347;73.293
0.001257612;4.739;9.737;83.057
0.000794281;4.074;9.047;81.592
0.002184272;6.319;8.900;79.914
0.001059041;4.739;16.343;83.057
0.000794281;4.739;77.549;97.048
0.003177122;4.739;9.896;85.480
0.003177122;4.739;16.097;93.911
0.001191422;11.323;8.011;46.867
0.004964253;7.237;21.151;71.542
0.001985702;6.319;1.031;97.900
0.001257612;21.185;16.343;75.270
0.007148532;10.225;7.063;48.414
0.001191422;4.739;1.031;62.033
0.0008604711;2.487;2.459;71.729
0.001787132;2.487;29.146;71.729
0.002581412;4.739;17.152;85.480
0.0009928513;4.739;6.210;61.944
0.001522372;10.225;6.821;44.967
0.0003971405;3.448;36.959;95.763
