Generasi 1
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
7.600;4.340;7.469;88.909;0.003;0.943
26.000;4.340;12.823;88.909;0.009;0.952
52.000;4.340;12.823;93.266;0.018;0.971
22.000;4.340;10.979;98.302;0.008;0.978
22.800;4.340;7.469;88.909;0.008;0.986
39.000;4.340;12.823;89.692;0.014;1.000
Nilai fitness terbaik = 88.3998
Total fitness =  2841.805

Generasi 41
Fitness;Ukuran ban;Kapasitas kargo;Kapasitas bensin;Probabilitas;Probabilitas Kumulatif
13.000;4.340;12.823;93.266;0.008;0.008
22.000;4.340;10.979;93.266;0.014;0.023
34.800;4.340;17.204;70.010;0.023;0.045
11.000;4.340;10.979;88.909;0.007;0.053
13.000;4.340;12.823;88.909;0.008;0.061
11.000;4.340;10.979;88.909;0.007;0.068
22.000;4.340;10.979;88.909;0.014;0.082
22.000;4.340;10.979;88.909;0.014;0.097
37.400;4.340;37.265;32.383;0.024;0.121
13.000;4.340;12.823;70.010;0.008;0.129
44.000;4.340;10.979;91.206;0.029;0.158
17.600;4.340;17.516;70.010;0.011;0.169
11.000;4.340;10.979;88.909;0.007;0.177
35.200;4.340;17.516;60.221;0.023;0.199
22.000;4.340;10.979;63.436;0.014;0.214
17.400;4.340;17.204;88.909;0.011;0.225
11.000;4.340;10.979;88.909;0.007;0.232
17.600;4.340;17.516;88.909;0.011;0.244
26.000;4.340;12.823;88.909;0.017;0.261
26.000;4.340;12.823;91.206;0.017;0.277
13.000;4.340;12.823;64.316;0.008;0.286
44.000;4.340;10.979;91.206;0.029;0.314
17.600;4.340;17.516;70.010;0.011;0.326
44.200;4.340;44.035;77.809;0.029;0.355
21.000;4.340;20.873;60.221;0.014;0.368
33.000;4.340;10.979;88.909;0.021;0.390
11.000;4.340;10.979;88.909;0.007;0.397
13.000;4.340;12.823;70.010;0.008;0.405
17.600;4.340;17.516;60.221;0.011;0.417
17.600;4.340;17.516;70.010;0.011;0.428
22.000;4.340;10.979;70.010;0.014;0.442
11.000;4.340;10.979;8.190;0.007;0.450
11.000;4.340;10.979;70.010;0.007;0.457
33.000;4.340;10.979;64.316;0.021;0.478
52.800;4.340;17.516;60.221;0.034;0.513
14.800;4.340;7.339;88.909;0.010;0.522
22.000;4.340;10.979;37.303;0.014;0.536
11.000;4.340;10.979;97.635;0.007;0.544
22.000;4.340;10.979;88.909;0.014;0.558
26.400;4.340;26.288;88.909;0.017;0.575
17.600;4.340;17.516;70.010;0.011;0.586
35.200;4.340;17.516;93.266;0.023;0.609
26.000;4.340;12.823;88.909;0.017;0.626
11.000;4.340;10.979;36.713;0.007;0.633
11.000;4.340;10.979;88.909;0.007;0.641
13.000;9.347;12.823;91.206;0.008;0.649
11.000;4.340;10.979;70.010;0.007;0.656
11.000;4.340;10.979;77.338;0.007;0.663
35.400;4.340;35.236;93.266;0.023;0.686
7.600;4.340;7.469;64.316;0.005;0.691
17.600;4.340;17.516;91.206;0.011;0.703
17.600;4.340;17.516;93.266;0.011;0.714
11.000;4.340;10.979;69.521;0.007;0.721
33.000;4.340;10.979;91.206;0.021;0.743
41.200;4.340;17.516;64.316;0.027;0.769
44.000;4.340;10.979;88.909;0.029;0.798
11.000;4.340;10.979;48.916;0.007;0.805
11.000;4.340;10.979;88.909;0.007;0.812
11.000;4.340;10.979;77.809;0.007;0.819
35.200;4.340;17.516;88.909;0.023;0.842
22.800;4.340;7.469;64.316;0.015;0.857
13.000;4.340;12.823;49.302;0.008;0.866
17.600;4.340;17.516;59.763;0.011;0.877
13.000;4.340;12.823;88.909;0.008;0.886
12.000;4.340;2.350;70.010;0.008;0.893
11.000;4.340;10.979;91.206;0.007;0.900
11.000;4.340;10.979;82.686;0.007;0.908
39.000;4.340;12.823;88.909;0.025;0.933
13.000;4.340;12.823;88.909;0.008;0.941
33.000;4.340;10.979;88.909;0.021;0.963
11.000;4.340;10.979;83.986;0.007;0.970
35.200;4.340;17.516;88.909;0.023;0.993
11.000;4.340;10.979;91.206;0.007;1.000
Nilai fitness terbaik = 52.80013
Total fitness =  1539.001

